createdAt,createdBy,LastChangedAt,LastChangedBy,BookingUUID,BookingID,BookingDate,ConnectionID,FlightDate,FlightPrice,CurrencyCode_code,TotalSupplPrice,BookingStatus_code,to_Carrier_AirlineID,to_Customer_CustomerID,to_Travel_TravelUUID
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,77807221A8E4645C17002DF03754AB66,2,2021-10-27,0407,2021-11-06,3188,JPY,3.5,N,OC,000721,FF687221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,78807221A8E4645C17002DF03754AB66,1,2021-10-18,0407,2021-11-06,3188,JPY,14,N,OC,000323,00697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,79807221A8E4645C17002DF03754AB66,2,2021-10-18,0407,2021-11-06,3188,JPY,0,N,OC,000049,00697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,7A807221A8E4645C17002DF03754AB66,1,2021-11-04,0407,2021-11-06,3188,JPY,46.5,N,OC,000684,01697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,7B807221A8E4645C17002DF03754AB66,1,2021-11-06,0407,2021-11-06,3188,JPY,35,N,OC,000014,02697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,7C807221A8E4645C17002DF03754AB66,2,2021-11-06,0407,2021-11-06,3188,JPY,0,N,OC,000194,02697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,7D807221A8E4645C17002DF03754AB66,3,2021-11-06,0407,2021-11-06,3188,JPY,5.5,N,OC,000498,02697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,7E807221A8E4645C17002DF03754AB66,1,2021-10-16,0407,2021-11-06,3282,JPY,47,N,OC,000041,03697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,7F807221A8E4645C17002DF03754AB66,2,2021-10-16,0407,2021-11-06,3282,JPY,13,N,OC,000571,03697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,80807221A8E4645C17002DF03754AB66,1,2021-10-21,0407,2021-11-06,3282,JPY,1.5,N,OC,000516,04697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,81807221A8E4645C17002DF03754AB66,2,2021-10-21,0407,2021-11-06,3282,JPY,14,N,OC,000389,04697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,82807221A8E4645C17002DF03754AB66,1,2021-10-30,0407,2021-11-06,3282,JPY,8.5,B,OC,000583,05697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,83807221A8E4645C17002DF03754AB66,1,2021-10-24,0407,2021-11-06,3376,JPY,1.5,N,OC,000705,06697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,84807221A8E4645C17002DF03754AB66,2,2021-10-24,0407,2021-11-06,3376,JPY,8.5,N,OC,000655,06697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,85807221A8E4645C17002DF03754AB66,1,2021-10-30,0407,2021-11-06,3376,JPY,3.8,N,OC,000456,07697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,86807221A8E4645C17002DF03754AB66,1,2021-11-05,0407,2021-11-06,3470,JPY,23,B,OC,000031,08697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,87807221A8E4645C17002DF03754AB66,1,2021-11-05,0407,2021-11-06,3470,JPY,7.5,N,OC,000101,09697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,88807221A8E4645C17002DF03754AB66,1,2021-10-23,0407,2021-11-06,3470,JPY,4,B,OC,000159,0A697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,89807221A8E4645C17002DF03754AB66,1,2021-10-30,0407,2021-11-06,3470,JPY,2,N,OC,000046,0B697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,8A807221A8E4645C17002DF03754AB66,2,2021-10-30,0407,2021-11-06,3470,JPY,17.5,N,OC,000133,0B697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,8B807221A8E4645C17002DF03754AB66,1,2021-10-30,0407,2021-11-06,3470,JPY,19,B,OC,000278,0C697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:16.338Z,privileged,8C807221A8E4645C17002DF03754AB66,1,2021-11-06,0407,2021-11-06,3470,JPY,0,N,OC,000031,0D697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,8D807221A8E4645C17002DF03754AB66,1,2021-10-27,0407,2021-11-06,3564,JPY,0,N,OC,000093,0E697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,8E807221A8E4645C17002DF03754AB66,2,2021-10-27,0407,2021-11-06,3564,JPY,3.5,N,OC,000078,0E697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,8F807221A8E4645C17002DF03754AB66,3,2021-10-27,0407,2021-11-06,3564,JPY,28,N,OC,000320,0E697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,90807221A8E4645C17002DF03754AB66,1,2021-10-26,0407,2021-11-06,3564,JPY,13,N,OC,000449,0F697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,91807221A8E4645C17002DF03754AB66,2,2021-10-26,0407,2021-11-06,3564,JPY,5,N,OC,000007,0F697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,92807221A8E4645C17002DF03754AB66,1,2021-10-17,0407,2021-11-06,3564,JPY,0,B,OC,000637,10697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,93807221A8E4645C17002DF03754AB66,2,2021-10-17,0407,2021-11-06,3564,JPY,13.3,B,OC,000259,10697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,94807221A8E4645C17002DF03754AB66,3,2021-10-17,0407,2021-11-06,3564,JPY,43.5,B,OC,000646,10697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,95807221A8E4645C17002DF03754AB66,1,2021-10-21,0407,2021-11-06,3657,JPY,0,N,OC,000299,11697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,96807221A8E4645C17002DF03754AB66,2,2021-10-21,0407,2021-11-06,3657,JPY,0,N,OC,000378,11697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,97807221A8E4645C17002DF03754AB66,3,2021-10-21,0407,2021-11-06,3657,JPY,0,N,OC,000717,11697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,98807221A8E4645C17002DF03754AB66,1,2021-10-25,0407,2021-11-06,3751,JPY,25,B,OC,000689,12697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,99807221A8E4645C17002DF03754AB66,2,2021-10-25,0407,2021-11-06,3751,JPY,3.5,B,OC,000289,12697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,9A807221A8E4645C17002DF03754AB66,1,2021-10-23,0407,2021-11-06,3751,JPY,32,N,OC,000493,13697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,9B807221A8E4645C17002DF03754AB66,2,2021-10-23,0407,2021-11-06,3751,JPY,0,N,OC,000294,13697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,9C807221A8E4645C17002DF03754AB66,1,2021-10-26,0407,2021-11-06,3751,JPY,17,B,OC,000164,14697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,9D807221A8E4645C17002DF03754AB66,2,2021-10-26,0407,2021-11-06,3751,JPY,14,B,OC,000559,14697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,9E807221A8E4645C17002DF03754AB66,1,2021-11-05,0407,2021-11-06,3845,JPY,44,N,OC,000246,15697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,9F807221A8E4645C17002DF03754AB66,2,2021-11-05,0407,2021-11-06,3845,JPY,0,N,OC,000209,15697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A0807221A8E4645C17002DF03754AB66,1,2021-11-04,0407,2021-11-06,3845,JPY,3.8,B,OC,000271,16697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A1807221A8E4645C17002DF03754AB66,2,2021-11-04,0407,2021-11-06,3845,JPY,0,B,OC,000178,16697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A2807221A8E4645C17002DF03754AB66,1,2021-11-05,0407,2021-11-06,3939,JPY,16,N,OC,000037,17697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A3807221A8E4645C17002DF03754AB66,2,2021-11-05,0407,2021-11-06,3939,JPY,27.8,N,OC,000216,17697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A4807221A8E4645C17002DF03754AB66,1,2021-10-22,0407,2021-11-06,4032,JPY,21.5,N,OC,000593,18697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A5807221A8E4645C17002DF03754AB66,2,2021-10-22,0407,2021-11-06,4032,JPY,34,N,OC,000496,18697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A6807221A8E4645C17002DF03754AB66,1,2022-08-13,0403,2022-08-29,1554,EUR,0,N,EA,000385,19697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A7807221A8E4645C17002DF03754AB66,2,2022-08-13,0403,2022-08-29,1554,EUR,9,N,EA,000227,19697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:31:05.880Z,privileged,A8807221A8E4645C17002DF03754AB66,3,2022-08-13,0403,2022-08-29,1554,EUR,16.3,N,EA,000300,19697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,A9807221A8E4645C17002DF03754AB66,1,2022-08-10,0403,2022-08-29,1554,EUR,0,N,EA,000439,1A697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,AA807221A8E4645C17002DF03754AB66,2,2022-08-10,0403,2022-08-29,1554,EUR,33,N,EA,000314,1A697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,AB807221A8E4645C17002DF03754AB66,1,2022-08-10,0403,2022-08-29,1554,EUR,0,B,EA,000547,1B697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,AC807221A8E4645C17002DF03754AB66,2,2022-08-10,0403,2022-08-29,1554,EUR,3.5,B,EA,000528,1B697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,AD807221A8E4645C17002DF03754AB66,1,2022-08-11,0403,2022-08-29,1554,EUR,55.5,B,EA,000425,1C697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,AE807221A8E4645C17002DF03754AB66,2,2022-08-11,0403,2022-08-29,1554,EUR,30,B,EA,000628,1C697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,AF807221A8E4645C17002DF03754AB66,1,2022-08-18,0403,2022-08-29,1554,EUR,31,B,EA,000497,1D697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B0807221A8E4645C17002DF03754AB66,2,2022-08-18,0403,2022-08-29,1554,EUR,30.5,B,EA,000425,1D697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B1807221A8E4645C17002DF03754AB66,3,2022-08-18,0403,2022-08-29,1554,EUR,30,B,EA,000421,1D697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B2807221A8E4645C17002DF03754AB66,1,2022-08-16,0403,2022-08-29,1554,EUR,26.5,N,EA,000584,1E697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B3807221A8E4645C17002DF03754AB66,2,2022-08-16,0403,2022-08-29,1554,EUR,5,N,EA,000061,1E697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B4807221A8E4645C17002DF03754AB66,3,2022-08-16,0403,2022-08-29,1554,EUR,36,N,EA,000122,1E697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B5807221A8E4645C17002DF03754AB66,1,2022-08-27,0403,2022-08-29,1554,EUR,4,N,EA,000524,1F697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B6807221A8E4645C17002DF03754AB66,2,2022-08-27,0403,2022-08-29,1554,EUR,16.5,N,EA,000465,1F697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B7807221A8E4645C17002DF03754AB66,3,2022-08-27,0403,2022-08-29,1554,EUR,0,N,EA,000726,1F697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B8807221A8E4645C17002DF03754AB66,1,2022-08-22,0403,2022-08-29,1554,EUR,40,N,EA,000259,20697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,B9807221A8E4645C17002DF03754AB66,2,2022-08-22,0403,2022-08-29,1554,EUR,0,N,EA,000663,20697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,BA807221A8E4645C17002DF03754AB66,1,2022-08-12,0403,2022-08-29,1554,EUR,12,N,EA,000345,21697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,BB807221A8E4645C17002DF03754AB66,2,2022-08-12,0403,2022-08-29,1554,EUR,11,N,EA,000253,21697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,BC807221A8E4645C17002DF03754AB66,3,2022-08-12,0403,2022-08-29,1554,EUR,10.5,N,EA,000445,21697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,BD807221A8E4645C17002DF03754AB66,1,2021-10-23,0407,2021-11-06,4032,JPY,9,B,OC,000654,22697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,BE807221A8E4645C17002DF03754AB66,1,2022-08-22,0403,2022-08-29,1554,EUR,15.5,N,EA,000519,23697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,BF807221A8E4645C17002DF03754AB66,1,2022-08-16,0403,2022-08-29,1554,EUR,0,N,EA,000301,24697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,C0807221A8E4645C17002DF03754AB66,2,2022-08-16,0403,2022-08-29,1554,EUR,12,N,EA,000310,24697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,C1807221A8E4645C17002DF03754AB66,1,2022-08-23,0403,2022-08-29,1554,EUR,12,N,EA,000159,25697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,C2807221A8E4645C17002DF03754AB66,1,2022-08-24,0403,2022-08-29,1554,EUR,12,N,EA,000385,26697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:51.438Z,privileged,C3807221A8E4645C17002DF03754AB66,2,2022-08-24,0403,2022-08-29,1554,EUR,3.5,N,EA,000092,26697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,C4807221A8E4645C17002DF03754AB66,1,2022-08-14,0403,2022-08-29,1554,EUR,6,B,EA,000167,27697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,C5807221A8E4645C17002DF03754AB66,2,2022-08-14,0403,2022-08-29,1554,EUR,29,B,EA,000225,27697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,C6807221A8E4645C17002DF03754AB66,1,2022-08-16,0403,2022-08-29,1554,EUR,2.5,B,EA,000529,28697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,C7807221A8E4645C17002DF03754AB66,2,2022-08-16,0403,2022-08-29,1554,EUR,2.5,B,EA,000080,28697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,C8807221A8E4645C17002DF03754AB66,3,2022-08-16,0403,2022-08-29,1554,EUR,25.5,B,EA,000570,28697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,C9807221A8E4645C17002DF03754AB66,1,2022-08-29,0403,2022-08-29,1554,EUR,11,B,EA,000506,29697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,CA807221A8E4645C17002DF03754AB66,2,2022-08-29,0403,2022-08-29,1554,EUR,21.5,B,EA,000290,29697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,CB807221A8E4645C17002DF03754AB66,1,2022-08-20,0403,2022-08-29,1554,EUR,13,N,EA,000008,2A697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,CC807221A8E4645C17002DF03754AB66,2,2022-08-20,0403,2022-08-29,1554,EUR,0,N,EA,000021,2A697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,CD807221A8E4645C17002DF03754AB66,1,2022-08-28,0403,2022-08-29,1554,EUR,40,B,EA,000614,2B697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,CE807221A8E4645C17002DF03754AB66,2,2022-08-28,0403,2022-08-29,1554,EUR,17.5,B,EA,000326,2B697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,CF807221A8E4645C17002DF03754AB66,1,2022-08-13,0403,2022-08-29,1616,EUR,27,N,EA,000672,2C697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D0807221A8E4645C17002DF03754AB66,2,2022-08-13,0403,2022-08-29,1616,EUR,0,N,EA,000150,2C697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D1807221A8E4645C17002DF03754AB66,1,2022-08-15,0403,2022-08-29,1616,EUR,41.5,N,EA,000649,2D697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D2807221A8E4645C17002DF03754AB66,2,2022-08-15,0403,2022-08-29,1616,EUR,40,N,EA,000032,2D697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D3807221A8E4645C17002DF03754AB66,1,2022-08-23,0403,2022-08-29,1616,EUR,4.5,B,EA,000276,2E697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D4807221A8E4645C17002DF03754AB66,2,2022-08-23,0403,2022-08-29,1616,EUR,2,B,EA,000056,2E697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D5807221A8E4645C17002DF03754AB66,3,2022-08-23,0403,2022-08-29,1616,EUR,5.5,B,EA,000513,2E697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D6807221A8E4645C17002DF03754AB66,1,2022-08-17,0403,2022-08-29,1616,EUR,16,N,EA,000532,2F697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D7807221A8E4645C17002DF03754AB66,2,2022-08-17,0403,2022-08-29,1616,EUR,7.5,N,EA,000375,2F697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D8807221A8E4645C17002DF03754AB66,1,2022-08-15,0403,2022-08-29,1616,EUR,12,N,EA,000164,30697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,D9807221A8E4645C17002DF03754AB66,2,2022-08-15,0403,2022-08-29,1616,EUR,0,N,EA,000632,30697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,DA807221A8E4645C17002DF03754AB66,3,2022-08-15,0403,2022-08-29,1616,EUR,16,N,EA,000196,30697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,DB807221A8E4645C17002DF03754AB66,1,2022-08-18,0403,2022-08-29,1616,EUR,0,N,EA,000587,31697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,DC807221A8E4645C17002DF03754AB66,2,2022-08-18,0403,2022-08-29,1616,EUR,19,N,EA,000490,31697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,DD807221A8E4645C17002DF03754AB66,1,2022-08-16,0403,2022-08-29,1616,EUR,13,N,EA,000612,32697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,DE807221A8E4645C17002DF03754AB66,2,2022-08-16,0403,2022-08-29,1616,EUR,8,N,EA,000348,32697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:37.041Z,privileged,DF807221A8E4645C17002DF03754AB66,1,2022-08-14,0403,2022-08-29,1616,EUR,20,N,EA,000455,33697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E0807221A8E4645C17002DF03754AB66,2,2022-08-14,0403,2022-08-29,1616,EUR,0,N,EA,000601,33697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E1807221A8E4645C17002DF03754AB66,1,2022-08-24,0403,2022-08-29,1678,EUR,27.5,N,EA,000173,34697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E2807221A8E4645C17002DF03754AB66,1,2022-08-15,0403,2022-08-29,1678,EUR,16.5,N,EA,000129,35697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E3807221A8E4645C17002DF03754AB66,2,2022-08-15,0403,2022-08-29,1678,EUR,4,N,EA,000658,35697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E4807221A8E4645C17002DF03754AB66,1,2022-08-10,0403,2022-08-29,1678,EUR,36,N,EA,000604,36697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E5807221A8E4645C17002DF03754AB66,2,2022-08-10,0403,2022-08-29,1678,EUR,21,N,EA,000203,36697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E6807221A8E4645C17002DF03754AB66,1,2022-08-13,0403,2022-08-29,1678,EUR,14,N,EA,000559,37697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E7807221A8E4645C17002DF03754AB66,2,2022-08-13,0403,2022-08-29,1678,EUR,30,N,EA,000601,37697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E8807221A8E4645C17002DF03754AB66,1,2022-08-17,0403,2022-08-29,1678,EUR,0,B,EA,000498,38697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,E9807221A8E4645C17002DF03754AB66,2,2022-08-17,0403,2022-08-29,1678,EUR,7,B,EA,000079,38697221A8E4645C17002DF03754AB66
2022-09-28T13:28:00.791Z,anonymous,2022-09-28T13:30:19.428Z,privileged,EA807221A8E4645C17002DF03754AB66,3,2022-08-17,0403,2022-08-29,1678,EUR,0,B,EA,000522,38697221A8E4645C17002DF03754AB66
